sku_id,forecast_28d_qty,forecast_daily_avg,forecast_peak_day_qty,unit_price_proxy,unit_cost_proxy,unit_profit_proxy,last_28d_qty,avg_daily_28d_qty,avg_daily_56d_qty,train_profit_proxy,forecast_28d_revenue,forecast_28d_profit,demand_change_pct,current_stock_assumed,lead_time_days,safety_stock_days,reorder_point,suggested_order_qty,stockout_risk_score,overstock_risk_score,revenue_at_risk_proxy,profit_at_risk_proxy,risk_type,risk_score,recommended_action
SKU-01068,43.19088333658874,1.542531547735312,1.95363450050354,220122.9970501475,161749.60694854148,58373.390101606026,43.0,1.5357142857142858,1.5535714285714286,173180852.14,9507306.685293188,2521198.2818396497,0.4439147362528846,20.51,7,7,21.6,44.28,5.0,0.0,239934.0,63627.0,Healthy,0.0,Monitor
SKU-04214,24.317210775916465,0.868471813425588,1.0998799800872805,488725.43235572375,385078.48129612114,103646.95105960261,52.0,1.8571428571428572,1.6071428571428572,105226579.65,11884439.350145038,2520404.755197455,-53.23613312323757,13.5,7,7,12.16,22.98,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-01334,6.5341879609331945,0.2333638557476141,0.2997179925441742,1098076.593073593,712748.4285714285,385328.16450216447,13.0,0.4642857142857143,0.32142857142857145,81425029.0,7175038.85464401,2517806.6534985285,-49.73701568512927,6.36,7,7,3.27,3.44,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-05949,1.120000002818414,0.04000000010065764,0.0504220016300678,9830804.0,7588418.8950000005,2242385.1049999995,2.0,0.07142857142857142,0.03571428571428571,43211689.1,11010500.507707275,2511471.323919969,-43.999999859079296,1.82,7,7,0.56,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-01074,74.31354799307883,2.654055285467101,3.361390829086304,133751.6107352278,100232.75775146595,33518.85298376184,123.0,4.392857142857143,2.1964285714285716,146116887.37,9939556.743523948,2490904.889881739,-39.58248130643997,31.85,7,7,37.16,79.62,14.3,0.0,710221.0,177985.0,Healthy,0.0,Monitor
SKU-01801,3.3599999851430753,0.11999999946939555,0.1512659937143325,2482138.2352941176,1762537.8145882355,719600.4207058821,6.0,0.21428571428571427,0.14285714285714285,52137501.21,8339984.433711294,2417857.4028807147,-44.00000024761541,4.5,7,7,1.68,0.54,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-14574,47.637010467238724,1.701321802401383,2.154741048812866,213430.63946247133,163763.8458964274,49666.793566043925,90.0,3.2142857142857144,2.4642857142857144,149218972.17,10167197.6061032,2365977.5649798196,-47.06998836973475,20.7,7,7,23.82,50.76,13.1,0.0,665904.0,154960.0,Healthy,0.0,Monitor
SKU-04299,4.727133985201362,0.16882621375719148,0.2138859927654266,2389663.3625,1899728.4545625001,489934.9079374997,10.0,0.35714285714285715,0.19642857142857142,69103969.03,11296258.894064311,2315987.9538478553,-52.72866014798638,5.5,7,7,2.36,1.59,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-07126,9.562277000513859,0.341509892875495,0.437853991985321,1010987.0246045694,770672.5727065026,240314.4518980668,23.0,0.8214285714285714,0.5,128817490.13,9667337.973194214,2297953.356275978,-58.42488260646148,6.3,7,7,4.78,8.04,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-12060,4.807922989653888,0.17171153534478173,0.2161419987678527,4658880.427083333,4184130.9878125,474749.43927083304,13.0,0.4642857142857143,0.6785714285714286,127439163.0,22399538.311422482,2282558.7433955306,-63.015977002662396,30.88,7,7,2.4,0.0,0.0,100.0,0.0,0.0,Overstock risk,100.0,Slow purchase orders and consider promotion/bundling
SKU-03663,28.016477275872603,1.0005884741383073,1.267253041267395,328951.5910852713,248985.85169573643,79965.7393895349,53.0,1.8928571428571428,0.9464285714285714,78997961.0,9216064.77650264,2240358.320455255,-47.13872212099509,10.81,7,7,14.01,31.22,22.8,0.0,1052645.0,255890.0,Stockout risk,22.8,Prioritize replenishment and confirm supplier availability
SKU-02892,13.744381005410105,0.490870750193218,0.6216710209846497,484864.98491704377,322254.6688386124,162610.31607843138,26.0,0.9285714285714286,0.6071428571428571,105714461.93,6664169.088882273,2234978.1395921255,-47.13699613303805,8.74,7,7,6.87,11.87,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00413,13.719996307278052,0.4899998681170733,0.6176699995994568,1164635.142857143,1004369.3285714285,160265.8142857144,11.0,0.39285714285714285,0.7142857142857143,21314751.0,15978789.859326247,2198846.3801829116,24.7272391570732,9.0,7,7,6.86,11.58,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-13720,29.07492901873775,1.0383903220977768,1.315073013305664,370428.02040816325,294886.07894557825,75541.941462585,27.0,0.9642857142857143,1.1964285714285714,63862180.519999996,10770168.399918884,2196376.585962301,7.684922291621289,10.05,7,7,14.54,33.56,30.9,0.0,1663222.0,339183.0,Stockout risk,30.9,Prioritize replenishment and confirm supplier availability
SKU-13632,7.278411977982613,0.2599432849279505,0.3283779919147491,1401530.24173028,1100466.6142493638,301063.6274809162,15.0,0.5357142857142857,0.6785714285714286,112840284.0,10200914.498914538,2191265.112391996,-51.47725348011591,12.21,7,7,3.64,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00375,13.301858103310224,0.475066360832508,0.6002619862556458,943480.7813201617,778830.924180512,164649.85713964968,12.0,0.42857142857142855,0.23214285714285715,349329761.2,12550047.476321053,2190149.03640192,10.848817527585197,9.41,7,7,6.65,10.54,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-14326,37.00326610519551,1.3215452180426968,1.6737300157546997,332277.2809624912,273517.0772399151,58760.20372257609,60.0,2.142857142857143,1.4642857142857142,80484876.86,12295344.648165874,2174319.4547419827,-38.32788982467415,19.33,7,7,18.5,36.17,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-14886,30.239995936397463,1.0799998548713379,1.361395001411438,307719.3306233062,236425.06994579948,71294.26067750674,70.0,2.5,1.4107142857142858,50389732.0,9305431.307599727,2155938.1531762653,-56.80000580514648,18.62,7,7,15.12,26.74,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-13652,6.167932942858896,0.22028331938781773,0.2771889865398407,1374254.051724138,1025420.7651034483,348833.2866206897,10.0,0.35714285714285715,0.35714285714285715,96139811.0,8476306.837486625,2151580.3201134913,-38.320670571411036,5.79,7,7,3.08,3.46,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00044,2.732526975989457,0.0975902491424806,0.124720998108387,2955753.6234096694,2173761.9654961834,781991.657913486,5.0,0.17857142857142858,0.08928571428571429,288984327.56,8076676.510345504,2136813.3002473195,-45.349460480210865,3.07,7,7,1.37,1.03,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-10384,173.60000890493393,6.2000003180333545,7.815416812896728,41690.594601349665,29622.97295676081,12067.621644588857,320.0,11.428571428571429,13.482142857142858,47455799.0,7237487.594046292,2094939.2249619989,-45.74999721720815,161.79,7,7,86.8,98.61,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00043,5.600004014093428,0.20000014336047958,0.2521100044250488,3038190.0,2664376.8333333335,373813.1666666665,14.0,0.5,0.25,10654921.0,17013876.19557851,2093355.233854308,-59.99997132790408,3.6,7,7,2.8,4.8,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-03542,3.3599999851430753,0.11999999946939555,0.1512659937143325,2252734.8076923075,1637420.8488461538,615313.9588461537,6.0,0.21428571428571427,0.19642857142857142,31996325.86,7569188.920377442,2067454.8925814033,-44.00000024761541,4.81,7,7,1.68,0.23,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-09647,21.064962570555508,0.7523200918055538,0.9595207571983336,336722.33341689646,240130.75157683628,96591.58184006019,25.0,0.8928571428571429,1.6964285714285714,376822848.0,7093043.350097036,2034698.0560916169,-15.740149717777967,16.29,7,7,10.53,15.3,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-14293,38.060496913967654,1.3593034612131305,1.7215509414672852,241864.81366459627,189048.01892339546,52816.79474120081,77.0,2.75,1.6071428571428572,74524435.58,9205494.994078727,2010233.4532531362,-50.570783228613436,25.07,7,7,19.03,32.02,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-03350,89.33328440086916,3.1904744428881844,4.040863990783691,73173.68175366662,50758.87665194765,22414.805101718972,159.0,5.678571428571429,3.857142857142857,156374056.0,6536845.32275899,2002388.1589419139,-43.81554440196908,50.91,7,7,44.67,83.09,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-06397,0.559996000447426,0.019999857158836645,0.0252110008150339,13757845.0,10209500.406,3548344.5940000005,1.0,0.03571428571428571,0.017857142857142856,32477836.94,7704338.174775618,1987058.780849246,-44.00039995525739,0.91,7,7,0.28,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-13549,16.80000435328111,0.6000001554743254,0.7563310265541077,388491.21985815605,270903.40425531915,117587.8156028369,31.0,1.1071428571428572,0.7321428571428571,49422540.0,6526654.1848285105,1975475.8140204763,-45.80643757006093,14.5,7,7,8.4,10.7,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-14280,46.51839239848778,1.6613711570888492,2.1041181087493896,210479.91432441585,168805.6209651202,41674.29335929564,113.0,4.035714285714286,2.6785714285714284,121749741.75,9791187.246543264,1938621.131417408,-58.833281063285156,22.5,7,7,23.26,47.28,3.3,0.0,159965.0,31672.0,Healthy,0.0,Monitor
SKU-14597,11.182776284229476,0.3993848672939099,0.507143497467041,655348.3385777219,483809.92735682824,171538.4112208936,17.0,0.6071428571428571,1.0535714285714286,263178266.55,7328613.8585561365,1918275.6768354126,-34.21896303394426,17.07,7,7,5.59,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-01812,3.3599999851430753,0.11999999946939555,0.1512659937143325,2385314.3448275863,1817835.1166666667,567479.2281609196,6.0,0.21428571428571427,0.125,47339433.85,8014656.163182255,1906730.1981896937,-44.00000024761541,5.69,7,7,1.68,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11074,7.442615025734994,0.26580767949053546,0.3393130004405975,1138102.9964412812,883267.5040747331,254835.49236654805,17.0,0.6071428571428571,0.48214285714285715,130113692.27,8470462.462147899,1896642.4645778458,-56.21991161332356,6.08,7,7,3.72,5.08,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11557,63.962302724830806,2.284367954458243,2.89316201210022,402281.35737704916,372683.50988524593,29597.84749180323,121.0,4.321428571428571,3.357142857142857,86051131.6,25730841.961106665,1893146.4812740923,-47.13859278939603,28.2,7,7,31.98,67.74,11.8,0.0,1520624.0,111880.0,Healthy,0.0,Monitor
SKU-03142,2.240000005636829,0.08000000020131533,0.1008440032601356,2752308.3333333335,1909495.1925925927,842813.1407407408,4.0,0.14285714285714285,0.07142857142857142,22755954.8,6165170.682180959,1887901.4400100529,-43.999999859079274,3.64,7,7,1.12,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04182,5.65755373291904,0.2020554904613943,0.2561177611351013,1773010.7483870967,1445034.7806612903,327975.9677258064,9.0,0.32142857142857145,0.2857142857142857,198070839.87,10030903.578043,1855541.6605148707,-37.138291856455105,5.14,7,7,2.83,3.35,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-10859,25.905864103813656,0.9252094322790592,1.171612024307251,313874.27679083095,242379.6013868195,71494.67540401145,49.0,1.75,0.875,121904480.26,8131184.360226059,1852131.345162589,-47.13088958405376,9.99,7,7,12.95,28.87,22.9,0.0,929068.0,211624.0,Stockout risk,22.9,Prioritize replenishment and confirm supplier availability
SKU-01867,11.199995988048613,0.3999998567160219,0.5042200088500977,705559.8502994012,540573.24251497,164986.6077844312,20.0,0.7142857142857143,0.35714285714285715,49096570.0,7902267.4926814735,1847849.3452673794,-44.000020059756935,8.64,7,7,5.6,8.16,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-15283,71.99106051865965,2.5711093042378446,3.2630529403686523,96995.18789097408,71346.05473637176,25649.133154602314,234.0,8.357142857142858,10.732142857142858,111573870.0,6982786.441477879,1846508.2971841348,-69.23458952194032,115.91,7,7,36.0,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-06772,9.12018599739531,0.32572092847840395,0.4117819964885711,1136561.6711772666,936861.5534235453,199700.1177537213,21.0,0.75,3.0714285714285716,141550469.0,10365653.83864712,1821302.2176156838,-56.57054286954614,55.29,7,7,4.56,0.0,0.0,100.0,0.0,0.0,Overstock risk,100.0,Slow purchase orders and consider promotion/bundling
SKU-15220,72.32917843805626,2.583184944216295,3.275729894638061,82466.06129149946,57420.9825757023,25045.078715797157,156.0,5.571428571428571,4.5,65367470.6,5964702.462236549,1811489.9674300575,-53.63514202688702,48.6,7,7,36.16,59.89,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-15172,52.58344289730303,1.8779801034751082,2.4817583560943604,130665.33376906317,96513.53679593319,34151.79697312998,131.0,4.678571428571429,5.821428571428571,230097465.0,6870833.116902575,1795819.0659768668,-59.85996725396715,69.86,7,7,26.29,9.01,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-09352,8.784544028458184,0.313733715302078,0.4022429883480072,746727.795895097,543365.2384492588,203362.55744583812,16.0,0.5714285714285714,0.2857142857142857,167776472.91,6559663.200314015,1786447.3396228217,-45.096599822136355,3.95,7,7,4.39,9.22,10.0,0.0,328560.0,89480.0,Healthy,0.0,Monitor
SKU-02481,14.559999990044162,0.5199999996444343,0.6554870009422302,576905.329153605,455235.1097178683,121670.21943573671,29.0,1.0357142857142858,0.7857142857142857,37926000.0,8399741.586732913,1771518.3937729974,-49.79310348260634,14.14,7,7,7.28,7.7,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-02819,6.319469274982111,0.2256953312493611,0.2870472371578216,1147645.8055555555,868009.349295635,279636.4562599205,20.0,0.7142857142857143,1.3571428571428572,271018753.63,7252512.406770427,1767153.9934994464,-68.40265362508944,29.31,7,7,3.16,0.0,0.0,100.0,0.0,0.0,Overstock risk,100.0,Slow purchase orders and consider promotion/bundling
SKU-09659,35.94718879275024,1.2838281711696513,1.6259100437164309,256279.18795723128,207609.08269274057,48670.1052644907,68.0,2.4285714285714284,1.2142857142857142,163151565.45,9212516.353151316,1749553.4625056747,-47.13648706948494,20.03,7,7,17.97,33.89,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-00971,2.240000005636829,0.08000000020131533,0.1008440032601356,3055448.0,2277133.6056,778314.3944000001,5.0,0.17857142857142858,0.08928571428571429,19457859.86,6844203.537223038,1743424.2478432255,-55.19999988726342,3.75,7,7,1.12,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-09580,31.446777647477575,1.1230992016956276,1.4221309423446655,279786.37660203746,224432.6436805784,55353.73292145907,33.0,1.1785714285714286,1.2857142857142858,163198870.94,8798379.973797694,1740696.5311389826,-4.706734401583107,16.97,7,7,15.72,30.2,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04252,5.935230460163438,0.21197251643440848,0.2738924920558929,1235418.7748948107,942653.1786465638,292765.59624824696,19.0,0.6785714285714286,0.9464285714285714,409024535.0,7332495.143813478,1737631.284540506,-68.76194494650821,17.04,7,7,2.97,0.0,0.0,43.5,0.0,0.0,Overstock risk,43.5,Slow purchase orders and consider promotion/bundling
SKU-14699,25.37448786990717,0.9062317096395418,1.147699952125549,249813.8866064092,182080.59523418243,67733.29137222678,51.0,1.8214285714285714,1.0892857142857142,79458546.58,6338899.435428696,1718697.5803134565,-50.24610221586829,16.99,7,7,12.69,21.07,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-14581,35.946351792896166,1.2837982783177202,1.6259100437164309,230484.50516986707,182941.43441654358,47543.070753323496,94.0,3.357142857142857,2.3035714285714284,62509325.3,8285077.105647637,1708999.9466135195,-61.75920022032323,19.35,7,7,17.97,34.57,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-01721,3.3599999851430753,0.11999999946939555,0.1512659937143325,1674238.7297297297,1169075.9624324325,505162.76729729725,6.0,0.21428571428571427,0.10714285714285714,14014920.39,5625442.107017853,1697346.8906137536,-44.00000024761541,5.46,7,7,1.68,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-10054,60.85763117671013,2.1734868277396475,2.753626108169556,57121.323695345556,29507.599788434414,27613.723906911142,127.0,4.535714285714286,6.928571428571429,77452241.0,3476268.449776813,1680505.8249423013,-52.08060537266918,74.83,7,7,30.43,16.46,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-11637,24.475711935199797,0.8741325691142785,1.1125080585479736,369421.62324888224,300949.7152160954,68471.90803278686,49.0,1.75,2.3214285714285716,226021670.55,9041857.23327355,1675898.696663984,-50.049567479184084,27.86,7,7,12.24,8.86,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-14561,30.132197853876278,1.0761499233527243,1.3628950119018557,212785.14250103864,157168.84091400082,55616.30158703783,74.0,2.642857142857143,1.75,131030771.58,6411684.014206555,1675841.4033214771,-59.280813710977995,16.8,7,7,15.07,28.4,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-03827,1.120000002818414,0.04000000010065764,0.0504220016300678,6623080.0,5133848.69875,1489231.3012499996,2.0,0.07142857142857142,0.03571428571428571,10749437.41,7417849.618666582,1667939.06159727,-43.999999859079296,1.68,7,7,0.56,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-04166,7.288498022651765,0.2603035008089916,0.333065003156662,737983.543367347,510847.01173469384,227136.53163265315,16.0,0.5714285714285714,0.4642857142857143,84525140.0,5378791.596582451,1655484.1616765724,-54.446887358426466,6.69,7,7,3.64,4.24,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-05984,0.559996000447426,0.019999857158836645,0.0252110008150339,9029800.0,6075091.0,2954709.0,1.0,0.03571428571428571,0.017857142857142856,2954709.0,5056651.884840168,1654625.2224860138,-44.00039995525739,0.91,7,7,0.28,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-14387,23.78858282859437,0.8495922438783704,1.0759689807891846,304180.8930232558,234737.20076744186,69443.69225581395,46.0,1.6428571428571428,0.9642857142857143,58085138.339999996,7236032.368559524,1651967.0251508476,-48.285689503055714,10.41,7,7,11.89,25.27,12.4,0.0,450188.0,102777.0,Healthy,0.0,Monitor
SKU-00670,9.532348021748476,0.3404410007767313,0.4303880035877228,767265.1434977578,598096.2347982062,169168.9086995516,20.0,0.7142857142857143,0.4642857142857143,108354771.02,7313838.372777413,1612576.9121835192,-52.33825989125762,10.03,7,7,4.77,4.27,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-07505,23.51999609172344,0.8399998604186942,1.0588630437850952,177484.484375,108950.2141015625,68534.2702734375,46.0,1.6428571428571428,0.8928571428571429,16662772.19,4174434.3788415496,1611925.768980368,-48.8695737136447,8.57,7,7,11.76,26.71,27.1,0.0,566176.0,218624.0,Stockout risk,27.1,Prioritize replenishment and confirm supplier availability
SKU-00312,6.053885991423157,0.21621021397939846,0.272812008857727,1311637.4160206718,1048594.5117829458,263042.904237726,11.0,0.39285714285714285,0.19642857142857142,96232946.94,7940503.378674013,1592431.7531080325,-44.96467280524403,4.28,7,7,3.03,4.8,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-06827,6.685512529715196,0.23876830463268559,0.3041832447052002,1256218.7625178827,1018160.3204792561,238058.44203862664,13.0,0.4642857142857143,0.5535714285714286,324118884.8,8398466.276876623,1591542.6970537172,-48.57298054065234,8.97,7,7,3.34,1.06,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-09438,7.875853032222948,0.28128046543653384,0.3499149978160858,1021729.678913738,820540.3990415336,201189.2798722044,24.0,0.8571428571428571,0.7321428571428571,119950021.66,8046992.789784943,1584537.1999322525,-67.18394569907105,11.86,7,7,3.94,0.0,0.0,0.0,0.0,0.0,Healthy,0.0,Monitor
SKU-10122,17.92000775365159,0.6400002769161282,0.8067529797554016,615388.875,527777.75,87611.125,32.0,1.1428571428571428,0.5714285714285714,2803556.0,11027773.41151093,1569992.0393061386,-43.999975769838784,8.06,7,7,8.96,18.82,10.0,0.0,553850.0,78850.0,Healthy,0.0,Monitor
SKU-13727,20.605120508465916,0.7358971610166398,0.9328867793083192,225136.57671957673,149356.5892833093,75779.98743626743,33.0,1.1785714285714286,0.9285714285714286,153295724.81,4638966.29417036,1561455.7732543235,-37.56024088343662,7.8,7,7,10.3,23.11,24.3,0.0,562841.0,189450.0,Stockout risk,24.3,Prioritize replenishment and confirm supplier availability
